"","local_health_unit","operation_name","city","state","zip","municipality","county","vendor_type","creation_date","address","lat","lon"
"400","NYC","MUTUAL DELI & GROCERY CORP","BROOKLYN","NY",11230,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","958 MCDONALD AVENUE
BROOKLYN, NY 11230
","40.63036000400007"," -73.97728401899997"
"401","NYC","KDEANSKY, MARILYN","NEW YORK","NY",10001,"MANHATTAN","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","N/W/C WEST 34TH ST & 7TH AVENUE
NEW YORK, NY 10001
","40.750980033000076"," -73.99058995499996"
"402","NYC","G&G GROCERY STORE INC","ELMHURST","NY",11373,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","87-07 GRAND AVENUE
ELMHURST, NY 11373
","40.73646002000004"," -73.87836398299999"
"403","NYC","251 GROCERY & DELI CORP.","BRONX","NY",10463,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","251 WEST KINGSBRIDGE ROAD
BRONX, NY 10463
","40.87285998800007"," -73.90477996999994"
"404","NYC","CLOVE ROAD BAGLES INC.","STATEN ISLAND","NY",10301,"STATEN ISLAND","NEW YORK CITY","RESTAURANT/ATUPA","11/10/2020","1300 CLOVE ","STORE 2) ROAD
STATEN ISLAND"," NY 10301
(40.61531000300005, -74.10292497599994"
"405","NYC","L'OASIS DELI & GROCERY INC.","BROOKLYN","NY",11211,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","489 GRAND STREET
BROOKLYN, NY 11211
","40.711029996000036"," -73.95159097099997"
"406","NYC","WOODROW BAGELS INC.","STATEN ISLAND","NY",10312,"STATEN ISLAND","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","896 HUGUENOT AVENUE
STATEN ISLAND, NY 10312
","40.53247999400003"," -74.19250698499997"
"407","NYC","ALAN'S DELI GROCERY CORP","BRONX","NY",10452,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1246 SHAKESPEARE AVENUE
BRONX, NY 10452
","40.83835001600005"," -73.92297900899996"
"408","NYC","YAFI FRIED CHICKEN DELI & GROCERY CORP","BRONX","NY",10454,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","408 EAST 138TH STREET
BRONX, NY 10454
","40.80886000800007"," -73.92271196199994"
"409","NYC","144 DELI GROCERY STORE CORP","NEW YORK","NY",10040,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","144 NAGLE AVENUE
NEW YORK, NY 10040
","40.86133000900003"," -73.92593497099995"
"410","NYC","SHAH, USHA","NEW YORK","NY",10021,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","S/E/C 1ST AVE & E 68TH STREET
NEW YORK, NY 10021
","40.76525005500008"," -73.95787991299994"
"411","NYC","EXECUTIVE DELI AND GROCERY INC","ASTORIA","NY",11105,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","3701 24TH AVENUE
ASTORIA, NY 11105
","40.770030003000045"," -73.91195496299997"
"412","NYC","101 MORONTA FOOD CORP.","NEW YORK","NY",10040,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","101 DYCKMAN STREET
NEW YORK, NY 10040
","40.86182999000005"," -73.92467500399994"
"413","NYC","SOUTHSIDE GROCERY CORP","BROOKLYN","NY",11211,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","163 SOUTH 4TH STREET
BROOKLYN, NY 11211
","40.71155001000005"," -73.96167398099993"
"414","NYC","CAMPO BELLO FRESH MARKET CORP","STATEN ISLAND","NY",10304,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","568 RICHMOND ROAD
STATEN ISLAND, NY 10304
","40.61280000100004"," -74.08741996299995"
"415","NYC","STADIUM GAS INC.","CORONA","NY",11368,"QUEENS","NEW YORK CITY","GAS STATION","11/10/2020","112-44 ROOSEVLELT AVENUE
CORONA, NY 11368
","40.752240001000075"," -73.85275399999995"
"416","NYC","REYES DELI GROCERY CORP.","BRONX","NY",10473,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","676 CASTLE HILL AVENUE
BRONX, NY 10473
","40.82087999200007"," -73.84805602699998"
"417","NYC","JOSE MERCADO","RICHMOND HILL","NY",11418,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","12318 JAMAICA AVENUE
RICHMOND HILL, NY 11418
","40.70063999900003"," -73.82669298599995"
"418","NYC","ELIZABETH'S DELI GROCERY INC.","WOODSIDE","NY",11377,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","52-17 ROOSEVELT AVENUE
WOODSIDE, NY 11377
","40.74447999300003"," -73.91179302399996"
"419","NYC","RED'S VAPE CLOUD, INC.","BROOKLYN","NY",11229,"BROOKLYN","NEW YORK CITY","OTHER","11/10/2020","1744 GERRITSEN AVENUE
BROOKLYN, NY 11229
","40.60848998400007"," -73.94291301899995"
"420","NYC","MAGDMAS CORP","BROOKLYN","NY",11229,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1201 U AVENUE
BROOKLYN, NY 11229
","40.59855001100004"," -73.96006499099997"
"421","NYC","DEEN GOURMET DELI CORP.","BROOKLYN","NY",11210,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1427 FLATBUSH AVENUE
BROOKLYN, NY 11210
","40.63587001600007"," -73.95064297799996"
"422","NYC","2789 FOOD CORP","BROOKLYN","NY",11223,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2789 86TH  STREET
BROOKLYN, NY 11223
","40.59338001100008"," -73.97936298199994"
"423","NYC","HG-KCGI-TEI JFK T8, JV (DBA) HUDSON","JAMAICA","NY",11430,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1 INT'L AIRPORT TRE
JAMAICA, NY 11430
","40.665320000000065"," -73.80786999999998"
"424","NYC","NORTH WEST MARKETING LLC","BROOKLYN","NY",11209,"BROOKLYN","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","8314 5TH AVENUE
BROOKLYN, NY 11209
","40.62327000300007"," -74.02534702499997"
"425","NYC","JOHAN FOOD CORP","BROOKLYN","NY",11206,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","179 GRAHAM AVENUE
BROOKLYN, NY 11206
","40.708170007000035"," -73.94350100999998"
"426","NYC","NEIGHBERHOOD DELI & GROCERY, CORP.","BROOKLYN","NY",11218,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","326 GREENWOOD  AVENUE
BROOKLYN, NY 11218
","40.650450001000024"," -73.97794300399994"
"427","NYC","RAHMAH INC.","BROOKLYN","NY",11231,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","368 VAN BRUNT STREET
BROOKLYN, NY 11231
","40.677480004000074"," -74.01293099599997"
"428","NYC","LOLA'S DELI & GROCERY CORP","BRONX","NY",10466,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4008 BRONXWOOD AVENUE
BRONX, NY 10466
","40.88692000200007"," -73.85397297999998"
"429","NYC","7-ELEVEN, INC.","NEW YORK","NY",10006,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","88 GREENWICH  STREET
NEW YORK, NY 10006
","40.707779997000046"," -74.01381000599997"
"430","NYC","18TH AVENUE CUCCI'S DELI INC.","BROOKLYN","NY",11214,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","7702 18TH  AVENUE
BROOKLYN, NY 11214
","40.612209998000026"," -73.99737200399994"
"431","NYC","MY SMOKE SHOP INC","STATEN ISLAND","NY",10303,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1805 FOREST AVENUE
STATEN ISLAND, NY 10303
","40.625270009000076"," -74.14895000599995"
"432","NYC","FLUSHING NEWS ISLAND INC.","FLUSHING","NY",11354,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","40-02 MAIN STREET
FLUSHING, NY 11354
","40.75937999900003"," -73.83025202599998"
"433","NYC","ANGELO'S DELI -GROCERY NO 2 CORP","BRONX","NY",10452,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","120 EAST MOUNT EDEN AVENUE
BRONX, NY 10452
","40.843219986000065"," -73.91248696199995"
"434","NYC","COD GOURMET DELI CORP","NEW YORK","NY",10029,"MANHATTAN","NEW YORK CITY","BAR/LOUNGE","11/10/2020","1862 3RD  AVENUE
NEW YORK, NY 10029
","40.789480000000026"," -73.94641598399994"
"435","NYC","JUNIOR A ARIAS POLANCO","BROOKLYN","NY",11208,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","576 RIDGEWOOD AVENUE
BROOKLYN, NY 11208
","40.686520012000074"," -73.86782298499998"
"436","NYC","1223 GRAVESEND NECK ROAD CORP","BROOKLYN","NY",11229,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1223 GRAVESEND NECK ROAD
BROOKLYN, NY 11229
","40.59450000100003"," -73.95761797899996"
"437","NYC","T & T TOBACCO & GROCERY CORP.","BROOKLYN","NY",11225,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1030 NOSTRAND AVENUE
BROOKLYN, NY 11225
","40.663399999000035"," -73.95108302799997"
"438","NYC","SMOKESHOP NEWSSTAND INC.","BROOKLYN","NY",11235,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1500 SHEEPSHEAD BAY ROAD
BROOKLYN, NY 11235
","40.58719999200008"," -73.95397604199997"
"439","NYC","1334 RICHMOND ROAD CORP","STATEN ISLAND","NY",10304,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1334 RICHMOND ROAD
STATEN ISLAND, NY 10304
","40.59563000700007"," -74.09630402599998"
"440","NYC","7-ELEVEN STORE #32122","BROOKLYN","NY",11219,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","6501 NEW UTRECHT AVENUE
BROOKLYN, NY 11219
","40.623200015000066"," -73.99752497399999"
"441","NYC","CARMEN DELI FOOD CORP","BROOKLYN","NY",11210,"BROOKLYN","NEW YORK CITY","DELICATESSEN","11/10/2020","3402 AVENUE I
BROOKLYN, NY 11210
","40.62944000600004"," -73.94327201599998"
"442","NYC","KKISB CORP","BROOKLYN","NY",11209,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","10006 4TH AVENUE
BROOKLYN, NY 11209
","40.612659981000036"," -74.03403696299995"
"443","NYC","PAL GROUP INC.","RIDGEWOOD","NY",11385,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1814 WEIRFIELD STREET
RIDGEWOOD, NY 11385
","40.70034001100004"," -73.90249699099996"
"444","NYC","MELO ORTIZ, JUAN A","BROOKLYN","NY",11233,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","645 DECATUR STREET
BROOKLYN, NY 11233
","40.683379984000055"," -73.91744795899996"
"445","NYC","PRESIDENT FOOD CORP","BROOKLYN","NY",11231,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","247-249 COLUMBIA STREET
BROOKLYN, NY 11231
","40.68352000400006"," -74.00327001399995"
"446","NYC","TRAVEL TRADERS HOTEL STORES INC","NEW  YORK","NY",10019,"MANHATTAN","NEW YORK CITY","RESTAURANT/ATUPA","11/10/2020","811 7TH AVENUE
NEW  YORK, NY 10019
","40.76254999300005"," -73.98184603699997"
"447","NYC","GREEN LAND FARM DELI & GROCERY CORP","BRONX","NY",10470,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4313 KATONAH AVENUE
BRONX, NY 10470
","40.899099997000064"," -73.86768501899996"
"448","NYC","218 GOURMET DELI & TOBACCO CORP","BRONX","NY",10456,"BRONX","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","218 EAST 170TH STREET
BRONX, NY 10456
","40.83822001300007"," -73.91296699399999"
"449","NYC","LINDEN CONVENIENCE CORP.","SAINT ALBANS","NY",11412,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","18907 LINDEN BOULEVARD
SAINT ALBANS, NY 11412
","40.692029982000065"," -73.76185100199996"
"450","NYC","MIDTOWN CONVENIENCE STORE INC.","NEW YORK","NY",10018,"MANHATTAN","NEW YORK CITY","BAR/LOUNGE","11/10/2020","454 9TH AVENUE
NEW YORK, NY 10018
","40.754199983000035"," -73.99549102099996"
"451","NYC","KIPS BAY DELI GROCERY CORP","NEW YORK","NY",10016,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","545 2ND AVENUE
NEW YORK, NY 10016
","40.74247001200007"," -73.97778902899995"
"452","NYC","VAPE N CLOUD CORP","BROOKLYN","NY",11216,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","573 NOSTRAND AVENUE
BROOKLYN, NY 11216
","40.67777999200007"," -73.94961099799997"
"453","NYC","ALJ FAMILY DELI GROCERY CORP.","BRONX","NY",10459,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1407 VYSE AVENUE
BRONX, NY 10459
","40.830290020000064"," -73.88997601999995"
"454","NYC","AYLIN GROCERY STORE INC","BRONX","NY",10456,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","388 EAST 169TH  STREET
BRONX, NY 10456
","40.834120005000045"," -73.90983702299997"
"455","NYC","LANORE INC","NEW YORK","NY",10012,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","132 CROSBY  STREET
NEW YORK, NY 10012
","40.72476998900004"," -73.99632300899998"
"456","NYC","A & G DELI AND GROCERY NY INC","WOODHAVEN","NY",11421,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","9335 ELDERT LANE
WOODHAVEN, NY 11421
","40.68343999800004"," -73.86618801099996"
"457","NYC","K & K DELI & GROCERIES INC","STATEN ISLAND","NY",10305,"STATEN ISLAND","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1150 HYLAN BOULEVARD
STATEN ISLAND, NY 10305
","40.598450015000026"," -74.08106698399996"
"458","NYC","SAF 2 CORP","ASTORIA","NY",11104,"QUEENS","NEW YORK CITY","TOBACCO RETAIL","11/10/2020","43-19 QUEENS BOULEVARD
ASTORIA, NY 11104
","40.74367998200006"," -73.92064003899998"
"459","NYC","980 COLUMBUS FOOD CORP","NEW YORK","NY",10025,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","980 COLUMBUS AVENUE
NEW YORK, NY 10025
","40.80070999000003"," -73.96202099199996"
"460","NYC","AAA FRESH MEADOWS GAS INC.","FRESH MEADOWS","NY",11365,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","16615 HORACE HARDING EXPRESSWAY
FRESH MEADOWS, NY 11365
","40.738677600000074"," -73.80256566699995"
"461","NYC","ERICA CONVENIENT DELI INC","FLUSHING","NY",11355,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4180 BOWNE STREET
FLUSHING, NY 11355
","40.757399984000074"," -73.82256297099997"
"462","NYC","MORONTA, JOSE R DURAN","NEW YORK","NY",10032,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","501 WEST 169TH STREET
NEW YORK, NY 10032
","40.840670001000035"," -73.93668300199994"
"463","NYC","179 DELI LTD","JAMAICA","NY",11432,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","179-46 HILLSIDE  AVENUE
JAMAICA, NY 11432
","40.71275000500003"," -73.78271900799996"
"464","NYC","EMELY DELI GROCERY CORP","BRONX","NY",10458,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","550 EAST 187TH  STREET
BRONX, NY 10458
","40.85619999100004"," -73.88907496499996"
"465","NYC","GRAB N GO BUS STOP CORP","BROOKLYN","NY",11236,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1403 ROCKAWAY BOULEVARD
BROOKLYN, NY 11236
","40.64575001600008"," -73.90281298799994"
"466","NYC","ALWAJIH DELI INC","BROOKLYN","NY",11221,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","125 MALCOLM X BOULEVARD
BROOKLYN, NY 11221
","40.68918998400005"," -73.93016498299994"
"467","NYC","665 SENECA DELI CORP","RIDGEWOOD","NY",11385,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","665 SENECA AVENUE
RIDGEWOOD, NY 11385
","40.70339001700006"," -73.90847102499998"
"468","NYC","1523 AVENUE J FOODS INC.","BROOKLYN","NY",11230,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1523 J AVENUE
BROOKLYN, NY 11230
","40.62538999600008"," -73.96062900999993"
"469","NYC","1978 FIRST AVENUE NEWS STAND CORP","NEW YORK","NY",10029,"MANHATTAN","NEW YORK CITY","STAND","11/10/2020","1978 1ST AVENUE
NEW YORK, NY 10029
","40.786759989000075"," -73.94191800299996"
"470","NYC","MOTT CORNER INC","NEW YORK","NY",10012,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","58 KENMARE STREET
NEW YORK, NY 10012
","40.72082999200006"," -73.99596904099997"
"471","NYC","BLUE MOON DELI & GROCERY INC.","NEW YORK","NY",10128,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1773 1ST AVENUE
NEW YORK, NY 10128
","40.78048001500008"," -73.94697103399994"
"472","NYC","A.C. WOODHAVEN REALITY CORP.","FOREST HILLS","NY",11374,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","68-27 WOODHAVEN BOULEVARD
FOREST HILLS, NY 11374
","40.71478999300007"," -73.85948198599993"
"473","NYC","3RD AVE VAP, INC","NEW YORK","NY",10010,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","162 EAST 23RD STREET
NEW YORK, NY 10010
","40.738810012000044"," -73.98350699499997"
"474","NYC","MONTILLA, RAFAEL E.","BRONX","NY",10474,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1150 GARRISON AVENUE
BRONX, NY 10474
","40.82010001400005"," -73.88845302799996"
"475","NYC","R & M TEJADA CORP","BRONX","NY",10460,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","526 MORRIS PARK AVENUE
BRONX, NY 10460
","40.84231000400007"," -73.87146701799998"
"476","NYC","L I C DELI CORP","LONG ISLAND CITY","NY",11101,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","28-31 BORDEN AVENUE
LONG ISLAND CITY, NY 11101
","40.73886001100004"," -73.94093899699999"
"477","NYC","WILLIAMS BRIDGE GAS &CONVENIENCE LLC","BRONX","NY",10454,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","119 BRUCKNER  BOULEVARD
BRONX, NY 10454
","40.804760000000044"," -73.92156598799994"
"478","NYC","NOR-CREST SERVICE STATION INC.","FLUSHING","NY",11366,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","178-02 UNION TURNPIKE
FLUSHING, NY 11366
","40.72620601300008"," -73.78994129399996"
"479","NYC","ISLAND GAS PLUS INC.","STATEN ISLAND","NY",10304,"STATEN ISLAND","NEW YORK CITY","GAS STATION","11/10/2020","535 VANDERBILT AVENUE
STATEN ISLAND, NY 10304
","40.613730015000044"," -74.08701796699995"
"480","NYC","AIDAN K INC.","STATEN ISLAND","NY",10312,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","758 ARTHUR KILL ROAD
STATEN ISLAND, NY 10312
","40.55990998200008"," -74.16626198899996"
"481","NYC","GALAXY LIGHT GROCERY & DELI CORP","RIDGEWOOD","NY",11385,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","6847 FRESH POND  ROAD
RIDGEWOOD, NY 11385
","40.70410000700008"," -73.89559298499995"
"482","NYC","MARCY GROCERY & NEWS INC.","BROOKLYN","NY",11211,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","300 BROADWAY
BROOKLYN, NY 11211
","40.70835000900007"," -73.95810798499997"
"483","NYC","FRANKLIN AVENUE NEWS STAND CORP","FLUSHING","NY",11355,"QUEENS","NEW YORK CITY","STAND","11/10/2020","S/E/C FRANKLIN AVE & MAIN STREET
FLUSHING, NY 11355
","40.75424004800004"," -73.82784993999996"
"484","NYC","SOPHIA GROCERY CORP","FLUSHING","NY",11355,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","5701 MAIN STREET
FLUSHING, NY 11355
","40.74631998800004"," -73.82593199299998"
"485","NYC","PAR CARD & GIFT L.L.C.","ROCKAWAY","NY",11694,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","212 BEACH 116TH STREET
ROCKAWAY, NY 11694
","40.58020001300008"," -73.83720900599997"
"486","NYC","B&G MARKET PLACE INC.","STATEN ISLAND","NY",10305,"STATEN ISLAND","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","281 MCCLEAN AVENUE
STATEN ISLAND, NY 10305
","40.596929998000064"," -74.07034099799995"
"487","NYC","RODRIGO, IVONNE","HOWARD BEACH","NY",11414,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","151-01 82ND STREET
HOWARD BEACH, NY 11414
","40.66745000900005"," -73.85239701399996"
"488","NYC","J & J NEWS INC","LONG ISLAND CITY","NY",11101,"QUEENS","NEW YORK CITY","STAND","11/10/2020","45-20 23RD STREET
LONG ISLAND CITY, NY 11101
","40.74644999100008"," -73.94562397799996"
"489","NYC","UNION HALL DELI & GROCERY INC","JAMAICA","NY",11433,"NEW YORK CITY","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","9225 UNION HALL  STREET
JAMAICA, NY 11433
","40.70398643400006"," -73.79771566799997"
"490","NYC","1279 NEW DELI & GRILL CORP.","BROOKLYN","NY",11218,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1279 39TH STREET
BROOKLYN, NY 11218
","40.64099160000006"," -73.98673596799995"
"491","NYC","JRD GROCERY CORP","CORONA","NY",11368,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","102-60 43RD AVENUE
CORONA, NY 11368
","40.747679994000066"," -73.86072602799999"
"492","NYC","LA FORTALEZA CANDY & GROCERY INC","NEW YORK","NY",10035,"MANHATTAN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","1871 LEXINGTON AVENUE
NEW YORK, NY 10035
","40.79886002000006"," -73.94128500199997"
"493","NYC","M&E CANDY & GROCERY STORE INC","BROOKLYN","NY",11201,"BROOKLYN","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","148 MONTAGUE STREET
BROOKLYN, NY 11201
","40.694409982000025"," -73.99336604099994"
"494","NYC","ALONSO MINIMARKET CORP","RIDGEWOOD","NY",11385,"QUEENS","NEW YORK CITY","OTHER","11/10/2020","752 SENECA  AVENUE
RIDGEWOOD, NY 11385
","40.702219988000024"," -73.90692003699996"
"495","NYC","SALEH, FAISUL T.","BROOKLYN","NY",11216,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","669 NOSTRAND AVENUE
BROOKLYN, NY 11216
","40.67449998600006"," -73.94991903299996"
"496","NYC","GRAND FREEDOM MARKET CORP.","BROOKLYN","NY",11211,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","805 GRAND STREET
BROOKLYN, NY 11211
","40.71201998300006"," -73.94114602999997"
"497","NYC","LUCKY CHOICE CONVENIENCE INC.","NEW YORK","NY",10023,"MANHATTAN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","118 WEST 72ND STREET
NEW YORK, NY 10023
","40.77756001200004"," -73.97955501199993"
"498","NYC","CAPPY'S 556 CORP.","BRONX","NY",10463,"BRONX","NEW YORK CITY","OTHER","11/10/2020","566 WEST 235TH STREET
BRONX, NY 10463
","40.88562998500004"," -73.91035896399995"
"499","NYC","AKMM USA, CORP","BRONX","NY",10472,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1776 WESTCHESTER AVENUE
BRONX, NY 10472
","40.83141001000007"," -73.86740003399996"
"500","NYC","OTTATI  FOODS LTD.","FLUSHING","NY",11358,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","163-07 29TH AVENUE
FLUSHING, NY 11358
","40.771210008000025"," -73.80124502499996"
"501","NYC","2&5 LINE DELI GROCERY, INC","BRONX","NY",10462,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","2196 WHITE PLAINS  ROAD
BRONX, NY 10462
","40.85642999100003"," -73.86744303299997"
"502","NYC","HERMIN EMPIRES INC","ASTORIA","NY",11101,"QUEENS","NEW YORK CITY","CONVENIENCE STORE","11/10/2020","3802 21ST  STREET
ASTORIA, NY 11101
","40.75741000000005"," -73.93973401499994"
"503","NYC","XPRESS DELI & GROCERY INC","ASTORIA","NY",11105,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","4120 DITMARS BOULEVARD
ASTORIA, NY 11105
","40.77183001700007"," -73.90485297599997"
"504","NYC","TMW GROUP INC","ELMHURST","NY",11373,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","8320 BROADWAY
ELMHURST, NY 11373
","40.74058999300007"," -73.87953401299995"
"505","NYC","SABOR LATINO DELI SUPERMRKET CORP","BRONX","NY",10459,"BRONX","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1000 LONGWOOD AVENUE
BRONX, NY 10459
","40.81675999400005"," -73.89729702599993"
"506","NYC","FAST N FRESH SUPER MARKET CORP","ROCKAWAY BEACH","NY",11693,"QUEENS","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","8602 ROCKAWAY BEACH  BOULEVARD
ROCKAWAY BEACH, NY 11693
","40.587620009000034"," -73.81144202999997"
"507","NYC","CRUZ, RAFAEL A.","BROOKLYN","NY",11225,"BROOKLYN","NEW YORK CITY","GROCERY SUPERMARKET","11/10/2020","1080 NOSTRAND  AVENUE
BROOKLYN, NY 11225
","40.66167999100003"," -73.95089401599995"
